Immigrants,Under 5 years,5 to 14 years,15 to 24 years,25 to 44 years,45 years and over,Americas,Europe,Africa,Asia,Oceania and other,First generation,Second generation,Third generation or more,Total visible minority population,Not a visible minority,North American Aboriginal origins,Other North American origins,European origins,Caribbean origins,"Latin, Central and South American origins",African origins,Buddhist,Christian,Hindu,Jewish,Muslim,Sikh,Traditional (Aboriginal) Spirituality,Other religions,No religious affiliation,Aboriginal identity,Non-Aboriginal identity,Not a Registered or Treaty Indian,Aboriginal ancestry,Aboriginal languages,Non-Aboriginal languages,Movers,High school diploma or equivalent,"Postsecondary certificate, diploma or degree",Education,Humanities,Physical and life sciences and technologies,"Mathematics, computer and information sciences","Architecture, engineering, and related technologies","Agriculture, natural resources and conservation","Personal, protective and transportation services",Other fields of study,"With postsecondary certificate, diploma or degree",English,Non-official language,Not in the labour force,Participation rate,Employment rate,Unemployment rate,Class of worker - not applicable,All classes of worker,Occupation - not applicable,Industry - not applicable,All industries,Did not work in 2010,Worked in 2010,Average weeks worked in 2010,Worked outside Canada,No fixed workplace address,Worked at usual place,"Car, truck or van - as a driver",Public transit,Bicycle,Other methods,Median commuting duration,Between 5 and 6:59 a.m.,Anytime after 9:00 a.m.,Major repairs needed,1960 or before,1961 to 1980,1981 to 1990,1991 to 2000,2001 to 2005,2006 to 2011,6 rooms,7 rooms,8 or more rooms,0 to 1 bedroom,2 bedrooms,3 bedrooms,4 or more bedrooms,Band housing,Part of a condominium development,1 household maintainer,2 household maintainers,3 or more household maintainers,Under 25 years,25 to 34 years,75 years and over,One person or fewer per room,More than one person per room,Suitable,Not suitable,Spending less than 30% of household total income on shelter costs,Spending 30% or more of household total income on shelter costs,"Number of owner households in non-farm, non-reserve private dwellings",% of owner households with a mortgage,% of owner households spending 30% or more of household total income on shelter costs,Median monthly shelter costs for owned dwellings ($),Average monthly shelter costs for owned dwellings ($),Median value of dwellings ($),Average value of dwellings ($),"Number of tenant households in non-farm, non-reserve private dwellings",% of tenant households in subsidized housing,% of tenant households spending 30% or more of household total income on shelter costs,Median monthly shelter costs for rented dwellings ($),Average monthly shelter costs for rented dwellings ($),Median income ($),Average income ($),After-tax income in 2010 of population 15 years and over,Without after-tax income,With after-tax income,Median after-tax income ($),Average after-tax income ($),Composition of total income in 2010 of population 15 years and over (%),Income taxes paid as a % of total income,After-tax income as a % of total income,Net capital gains or losses as a % of total income,"Population aged 15 years and over who worked full year, full time and with employment income in 2010",Average employment income in 2010 ($),Family income in 2010 of economic families,Median family income ($),Average family income ($),Median after-tax family income ($),Average after-tax family income ($),Couple-with-children economic families,Lone-parent economic families,Income in 2010 of population aged 15 years and over not in economic families,Median total income ($),In bottom half of the Canadian distribution,Household total income in 2010 of private households,"$5,000 to $9,999","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $29,999","$30,000 to $39,999","$40,000 to $49,999","$60,000 to $79,999","$100,000 to $124,999","$125,000 to $149,999",After-tax income of households in 2010 of private households,"$100,000 and over",Household income in 2010 of private households,Median household total income ($),Average household total income ($),Median after-tax household income ($),Average after-tax household income ($),Population in private households for income status,Less than 18 years,65 years and over,Prevalence of low income in 2010 based on after-tax low-income measure (%),18 to 64 years (%),
0.217038724,0.022961276,0.040774487,0.047653759,0.085740319,0.019954442,0.006742597,0.004510251,0.004009112,0.019407745,0.000501139,0.245330296,0.216127563,0.538542141,0.192984055,0.807015945,0.040592255,0.243462415,0.745740319,0.01690205,0.018451025,0.039863326,0.016719818,0.5461959,0.00929385,0.023006834,0.040820046,0.001457859,0.001047836,0.009430524,0.352072893,0.023371298,0.976628702,0.993166287,0.040546697,0.001958998,0.281548975,0.179726651,0.161594533,0.622596811,0.032164009,0.067562642,0.038496583,0.03881549,0.076173121,0.009111617,0.018041002,0,0.622596811,0.616993166,0.004464692,0.250113895,0.000651481,0.000605923,6.29E-05,0.012118451,0.615444191,0.012118451,0.012118451,0.615444191,0.028382688,0.599179954,0.000409112,0.002870159,0.039271071,0.504510251,0.212209567,0.136173121,0.03977221,0.007289294,0.000184055,0.063963554,0.098177677,0.049020501,0.244555809,0.149977221,0.057403189,0.028382688,0.014487472,0.02332574,0.058724374,0.044464692,0.092255125,0.197357631,0.146879271,0.110113895,0.063872437,0,0.068929385,0.338405467,0.167334852,0.0123918,0.038542141,0.120728929,0.042642369,0.509840547,0.008291572,0.485694761,0.0323918,0.371799544,0.145375854,0.219316629,0.000499317,0.000134852,0.01138041,0.013476082,4.099088838,4.611362187,0.298861048,0.00013303,0.00034533,0.008364465,0.008656036,0.362359909,0.491480638,0.877676538,0.027881549,0.849749431,0.322113895,0.395917995,0.000911162,0.000176765,0.000734396,1.73E-05,0.35357631,0.68490205,0.243872437,0.938514806,1.165202733,0.79385877,0.926241458,0.087835991,0.034259681,0.330569476,0.310879271,0.402551253,0.518132118,0.011116173,0.025330296,0.029612756,0.038314351,0.040045558,0.041685649,0.065922551,0.046697039,0.031207289,0.518132118,0.113439636,0.518132118,0.576938497,0.806068337,0.49757631,0.649321185,1,0.145922551,0.123690205,0.000145786,0.000149431,1
0.174139685,0.01996101,0.033225971,0.041320563,0.067002882,0.012629259,0.007035091,0.002415664,0.003559925,0.007670792,0,0.186557044,0.17130022,0.642142736,0.200542465,0.799499915,0.049966096,0.387184269,0.667231734,0.042083404,0.017121546,0.0393287,0.006229869,0.757543651,0.011527378,0.002797084,0.047931853,0.002754704,0.00025428,0.002924224,0.168079335,0.023520936,0.976479064,0.995761994,0.049966096,0.000381421,0.208594677,0.108492965,0.206645194,0.514705882,0.0395406,0.03275979,0.022207154,0.035811154,0.074461773,0.006102729,0.02648754,0,0.514748262,0.514790642,0.002500424,0.218893033,0.000620444,0.00058315,5.09E-05,0.010383116,0.588277674,0.010383116,0.010383116,0.588277674,0.025173758,0.573487032,0.000388201,0.002076623,0.042337684,0.488472622,0.33531107,0.13798949,0.003136125,0.003983726,0.00025428,0.147525004,0.082556365,0.012714019,0.008264113,0.076962197,0.120867944,0.061027293,0.042634345,0.045050008,0.053695542,0.072724191,0.173376844,0.007416511,0.037930158,0.181386676,0.128072555,0,0.050856077,0.172486862,0.177021529,0.005170368,0.004831327,0.045261909,0.016952026,0.351712155,0.003008985,0.340820478,0.013943041,0.304458383,0.050050856,0.319164265,0.000552636,9.92E-05,0.011824038,0.011612138,2.830717071,2.985717918,0.035514494,8.05E-05,0.000305136,0.009942363,0.009976267,0.395033056,0.442702153,0.817596203,0.040600102,0.776996101,0.343066621,0.363561621,0.000847601,0.000151721,0.000695881,4.24E-06,0.36196813,0.587599593,0.294499068,0.950644177,1.053034413,0.798550602,0.864061705,0.153670114,0.037294457,0.075902695,0.4393287,0.233217494,0.354763519,0.001695203,0.003644686,0.003559925,0.008476013,0.012078318,0.015383963,0.050008476,0.055984065,0.041532463,0.354763519,0.137819969,0.354763519,0.868969317,0.970444143,0.728318359,0.796295982,1,0.230717071,0.092981861,4.24E-05,3.90E-05,1
0.325511857,0.033846921,0.060633747,0.077744092,0.12687404,0.026413057,0.009053532,0.002865568,0.015822916,0.033805391,0,0.353419993,0.226172183,0.420407824,0.362722704,0.637277296,0.031562773,0.227584202,0.560363802,0.032850201,0.022093941,0.102454421,0.015199967,0.602890485,0.014120188,0.012168279,0.152705677,0.002367208,0.00020765,0.004859006,0.19548154,0.017068815,0.982889655,0.993770505,0.031562773,0.001121309,0.410274513,0.131234686,0.204161302,0.502844803,0.027783546,0.038872046,0.030482993,0.031521243,0.073175796,0.005066656,0.02275842,0,0.502844803,0.520453507,0.005731135,0.286141451,0.000544873,0.00049919,6.98E-05,0.015989036,0.530005399,0.015947506,0.015989036,0.530005399,0.031770422,0.514224013,0.000371278,0.002159558,0.043647992,0.422069023,0.2645874,0.129282778,0.0119191,0.004568296,0.000171934,0.087254454,0.088666473,0.028281905,0.06923045,0.17230782,0.090036962,0.042402093,0.020017443,0.012542049,0.062793305,0.059304788,0.114290461,0.063540845,0.093567009,0.158104572,0.091282861,0,0.081398729,0.255326218,0.138959259,0.012251339,0.02263383,0.058474189,0.0464305,0.394451597,0.012085219,0.370987167,0.035466589,0.301382948,0.104613979,0.244569957,0.000455168,0.000142863,0.009767848,0.010515387,2.838539806,3.071090992,0.161925329,0.000185224,0.000322273,0.007832551,0.007774409,0.276489887,0.374218198,0.832135886,0.043980232,0.788155654,0.25107355,0.308874953,0.000830599,0.000145355,0.000685244,2.66E-05,0.295194983,0.53603555,0.269197226,0.705884796,0.868242037,0.614577017,0.713102704,0.114041281,0.052493874,0.174758088,0.28688899,0.46011047,0.406495286,0.007184684,0.012832759,0.016695045,0.031562773,0.033680801,0.03392998,0.055442502,0.041862204,0.027949666,0.406495286,0.09165663,0.406495286,0.565787616,0.725603223,0.490527015,0.598845467,0.99995847,0.206196271,0.136633581,0.000147016,0.000140371,0
0.251411507,0.024170594,0.044095003,0.054267183,0.105734683,0.023190705,0.014511689,0.004712799,0.0155849,0.01997107,0,0.278055154,0.177779852,0.544118333,0.254491158,0.745508842,0.052354067,0.319303812,0.618776539,0.039382203,0.020717652,0.076524661,0.008632355,0.661705007,0.007045868,0.007699127,0.077597872,0.003919556,0.000466614,0.007839112,0.225047828,0.028370118,0.971583221,0.992020904,0.052354067,0.001119873,0.314264383,0.177499883,0.209836219,0.519341141,0.032196351,0.046008119,0.025430451,0.028416779,0.068685549,0.00643927,0.023284028,0,0.519341141,0.47393962,0.003639588,0.317250712,0.000593533,0.000543138,7.93E-05,0.015024964,0.539032243,0.015024964,0.015024964,0.539032243,0.033036256,0.521067612,0.00041342,0.002566376,0.043581727,0.434790724,0.223647987,0.134151463,0.021137604,0.004992767,0.000191312,0.08935654,0.091129672,0.039568849,0.144650273,0.189398535,0.06938547,0.040455415,0.021604218,0.018011292,0.063412813,0.052634035,0.081517428,0.129905277,0.15267603,0.134478092,0.066492464,0,0.112920536,0.326116373,0.144930241,0.012505249,0.034436097,0.083197238,0.050207643,0.473426345,0.010125519,0.449069106,0.034436097,0.339088237,0.143110447,0.223461341,0.000528207,0.000175447,0.011161402,0.012206617,2.898166208,3.556436937,0.260043862,0.000203444,0.000364892,0.008436377,0.008697681,0.305921329,0.418636555,0.87135458,0.039662172,0.831645747,0.279016378,0.346358079,0.000933228,0.000161448,0.000771779,1.21E-05,0.294666604,0.598544165,0.254444496,0.746600719,0.944136998,0.652447389,0.77535346,0.084410433,0.052540712,0.281601419,0.296570389,0.490644394,0.483551864,0.011665345,0.023330689,0.027296906,0.043908357,0.045448183,0.0426485,0.065745882,0.039335542,0.025757081,0.483551864,0.079277682,0.483551864,0.534823387,0.72023704,0.471083944,0.59573515,0.999953339,0.159255284,0.155802342,0.000183846,0.000185712,1
0.278984679,0.030139492,0.045232106,0.064303682,0.116579008,0.022684656,0.008781157,0.005351018,0.012531443,0.028813172,0,0.309627258,0.217562314,0.472810428,0.268145438,0.731854562,0.036542419,0.235673451,0.658586783,0.023142008,0.017150697,0.056986051,0.019071576,0.606265721,0.014040704,0.02474274,0.08172879,0.003430139,0.000320146,0.010930711,0.239469472,0.017973931,0.982026069,0.994237366,0.036542419,0.000365882,0.344523211,0.149554082,0.211159387,0.521426938,0.030688315,0.036268008,0.029087583,0.038691973,0.092796707,0.00713469,0.023187743,0,0.521426938,0.535513378,0.005168077,0.314429453,0.000577178,0.000529614,7.59E-05,0.013583352,0.525040018,0.013537617,0.013583352,0.525040018,0.032106106,0.506563,0.000407958,0.001829408,0.041801967,0.424697004,0.267596616,0.128424423,0.011113652,0.004116167,0.000189344,0.091013035,0.092522296,0.031557283,0.097964784,0.219849074,0.068557055,0.029133318,0.013537617,0.011753945,0.061239424,0.054699291,0.111685342,0.083969815,0.117951063,0.146444089,0.092339355,0,0.06860279,0.275417334,0.151749371,0.013629088,0.025108621,0.063343243,0.065218386,0.429727876,0.011067917,0.406814544,0.033981249,0.322890464,0.116990624,0.245094901,0.000429911,0.00013995,0.008268923,0.010601418,3.186151383,3.338678253,0.195700892,0.000127144,0.000372284,0.008964098,0.008991539,0.304971416,0.399515207,0.853098559,0.038554768,0.814543791,0.278344386,0.334552938,0.000914704,0.000149097,0.000765607,1.10E-05,0.292339355,0.576821404,0.269243083,0.758746856,0.911484107,0.662373657,0.760887263,0.105511091,0.04852504,0.216784816,0.308703407,0.451040476,0.440750057,0.006311457,0.013583352,0.020809513,0.035902127,0.038371827,0.042122113,0.063526183,0.040429911,0.027761262,0.440750057,0.085524811,0.440750057,0.586709353,0.738321518,0.514173336,0.618239195,0.999954265,0.18097416,0.169997713,0.000152756,0.000154585,1
0.094610387,0.016594213,0.02313841,0.02248399,0.028747721,0.003739541,0.001963259,0.001589305,0.00065442,0.001449072,0,0.099097836,0.181227504,0.719721404,0.0256626,0.974384144,0.022530734,0.343991025,0.811807601,0.00603001,0.007058384,0.003459075,0.00252419,0.717851634,0.001121862,0.000514187,0.002757911,0.000841397,0,0.002944889,0.271490675,0.012994905,0.987005095,0.994156967,0.022577479,0,0.1055018,0.111157855,0.24138737,0.371289674,0.024213528,0.015565839,0.007385593,0.00888141,0.086897583,0.02248399,0.028700977,0.000280466,0.371336418,0.575468611,0.00219698,0.26639555,0.000629178,0.000590847,5.70E-05,0.010517459,0.538914598,0.010564203,0.010517459,0.538914598,0.022764456,0.526667602,0.000424438,0.001355584,0.048707521,0.412331136,0.393259477,0.003739541,0.004440705,0.005188613,0.000146777,0.150563268,0.100500164,0.023746085,0.151404665,0.104566914,0.04627682,0.046837751,0.022764456,0.025475623,0.065348478,0.070770813,0.163277708,0.032300285,0.084653859,0.182536344,0.097882485,0,0.020754452,0.232646193,0.160660029,0.004066751,0.010891413,0.052774272,0.051091479,0.395877156,0.001495816,0.384097602,0.01327537,0.299163278,0.082223157,0.287617445,0.000549713,0.000141168,0.009507783,0.009993923,2.099929884,2.370074323,0.094142944,0.000138363,0.000387042,0.00749778,0.00757257,0.291338288,0.357593605,0.815827607,0.034730987,0.781049876,0.269059973,0.306389941,0.000934885,0.000133689,0.000801197,1.59E-05,0.311737484,0.49271257,0.294395363,0.718823914,0.810302435,0.634815126,0.693385687,0.128920675,0.036133315,0.117702052,0.264226616,0.487869864,0.397372972,0.005562567,0.009535829,0.017575843,0.035338662,0.035245174,0.040059833,0.059505446,0.04309821,0.025241902,0.397372972,0.063385219,0.397372972,0.592380685,0.702930865,0.527116346,0.602253073,1.000046744,0.227691301,0.154723508,0.000106577,0.000107512,1
0.356585366,0.032146341,0.057073171,0.074926829,0.160487805,0.031902439,0.01004878,0.017756098,0.003756098,0.034634146,0.000487805,0.384195122,0.27702439,0.338780488,0.25595122,0.74404878,0.017073171,0.165902439,0.725317073,0.028487805,0.031317073,0.037512195,0.042195122,0.544878049,0.020878049,0.010926829,0.030829268,0.002097561,0.000682927,0.006341463,0.341170732,0.011317073,0.988682927,0.995853659,0.017073171,0.000634146,0.425268293,0.154926829,0.172146341,0.563560976,0.038097561,0.058,0.023268293,0.027170732,0.07497561,0.007073171,0.018243902,0.000292683,0.563560976,0.603463415,0.01,0.247463415,0.000690732,0.000635122,7.90E-05,0.017512195,0.583707317,0.017512195,0.017512195,0.583707317,0.032780488,0.568390244,0.000435122,0.00302439,0.059170732,0.438487805,0.192292683,0.22004878,0.028878049,0.006731707,0.000299512,0.070926829,0.104878049,0.047560976,0.281707317,0.121317073,0.02902439,0.012731707,0.008341463,0.018634146,0.044487805,0.036829268,0.081756098,0.198390244,0.119414634,0.09502439,0.058829268,0,0.051073171,0.30102439,0.158780488,0.011902439,0.016731707,0.096243902,0.039414634,0.450536585,0.021219512,0.418390244,0.053317073,0.305609756,0.16404878,0.203414634,0.00056,0.000230244,0.013717073,0.01555122,5.700604878,5.925765854,0.268292683,0.000136585,0.000425366,0.009258537,0.009560976,0.309609756,0.489287805,0.848682927,0.036097561,0.812634146,0.287560976,0.393170732,0.00097561,0.00019122,0.00078439,1.56E-05,0.325170732,0.738946341,0.254829268,0.84582439,1.159317073,0.726390244,0.91902439,0.10995122,0.042731707,0.258878049,0.285795122,0.464682927,0.471707317,0.012390244,0.024439024,0.028926829,0.044487805,0.045804878,0.038585366,0.054292683,0.03702439,0.026097561,0.471707317,0.098341463,0.471707317,0.547970732,0.842819512,0.48417561,0.677278049,1,0.176829268,0.114634146,0.000174634,0.000182439,1
0.070439256,0.009214766,0.01616824,0.019390582,0.021934536,0.0036746,0.001187178,0.000904517,0.000339194,0.000565323,0,0.075414099,0.151506586,0.773079315,0.014924529,0.985075471,0.058454407,0.338798123,0.821075245,0.004805246,0.002487422,0.001978631,0.001695969,0.670812369,0.000621855,0.002543954,0.000508791,0,0.003957262,0.007801459,0.312058341,0.043021087,0.957035446,0.978743852,0.058454407,0.004352988,0.05167053,0.100570976,0.24614167,0.426084007,0.042060037,0.019390582,0.008932105,0.007236135,0.102040816,0.017525016,0.032619142,0,0.426084007,0.561705014,0.000113065,0.354118379,0.000668212,0.000606026,0.00010515,0.007575329,0.503250608,0.007518797,0.007518797,0.50330714,0.021086551,0.489795918,0.0004907,0.001187178,0.080219345,0.345751597,0.352818136,0.001922098,0.002883148,0.005709763,0.000176381,0.099214201,0.069647804,0.043077619,0.11436486,0.123805755,0.080106281,0.054271016,0.031375431,0.027700831,0.082763299,0.068177964,0.141726497,0.035898016,0.104471706,0.188365651,0.102945333,0.00146984,0.011080332,0.250268528,0.175476285,0.00587936,0.007575329,0.034823902,0.065238284,0.427949573,0.003618068,0.415738595,0.015885579,0.322969077,0.100231782,0.352987732,0.000554017,0.000213692,0.008954718,0.011080332,2.835445757,3.577353157,0.070495788,0.000182034,0.000540449,0.009158234,0.009474815,0.306450336,0.401876873,0.864944316,0.028209622,0.836791226,0.285702979,0.34689355,0.001130646,0.000156029,0.000974617,1.36E-05,0.251625304,0.559093222,0.310249307,0.768443666,0.912634971,0.695234326,0.784826728,0.11193397,0.03380632,0.141330771,0.28292159,0.53417378,0.431624173,0.007066539,0.011476059,0.022612923,0.046073831,0.04923964,0.039855277,0.070721918,0.036576403,0.022556391,0.431624173,0.058228277,0.431624173,0.646639154,0.779784047,0.583956131,0.672497032,0.9853016,0.168918537,0.220589067,0.000144723,0.000156029,0
0.081208641,0.012504866,0.01873297,0.021798365,0.024571818,0.003600623,0.00248151,0.000924484,0.000437914,0.002432853,0.000340599,0.085587777,0.128162709,0.786249513,0.020144025,0.979855975,0.018441028,0.338604515,0.810480732,0.003405995,0.005400934,0.002092254,0.001848968,0.792526275,0.000729856,0.00082717,0.001557026,0.000973141,0,0.003260023,0.198326197,0.0089529,0.991095757,0.997226547,0.018441028,0,0.135801868,0.094735306,0.238419619,0.336463605,0.027491242,0.016105489,0.006082133,0.007882445,0.075905021,0.020581938,0.028367069,0.000145971,0.336414947,0.585101207,0.01508369,0.234818996,0.000688984,0.000652005,5.16E-05,0.007347217,0.561940444,0.007347217,0.007347217,0.561940444,0.019608797,0.549678863,0.000445699,0.000973141,0.0537174,0.410422343,0.371739977,0.004330479,0.010899183,0.005838848,0.000146944,0.134634099,0.097070845,0.025593616,0.164606851,0.094151421,0.041261191,0.045688984,0.022625535,0.020144025,0.067292721,0.065784352,0.149669132,0.033573375,0.081111327,0.175214091,0.098530557,0,0.014353834,0.218567536,0.166650448,0.003211366,0.01226158,0.05172246,0.048462437,0.384488128,0.004038536,0.373053717,0.01542429,0.286979369,0.072207084,0.273063449,0.000553717,0.000153756,0.009458933,0.010208252,2.335422343,2.636385753,0.086852861,0.000149864,0.000327949,0.00729856,0.007405605,0.306228104,0.363760218,0.804106656,0.024766446,0.77934021,0.278503309,0.314402491,0.000973141,0.000132347,0.000840794,2.04E-05,0.328337875,0.452199299,0.284692487,0.752296613,0.848024523,0.665239393,0.731315687,0.130011678,0.030216037,0.116922927,0.308300895,0.49635072,0.388478007,0.003941222,0.009050214,0.014159206,0.032843519,0.043256131,0.035860257,0.061307902,0.043499416,0.022090308,0.388478007,0.06184313,0.388478007,0.614850136,0.729768392,0.550836902,0.630741534,1,0.241971584,0.148550019,0.000103153,0.000103153,1
0.085208361,0.012470599,0.019482537,0.020236986,0.029157236,0.003861004,0.001153863,0.001642036,0.000177517,0.001863933,0,0.091199574,0.151022944,0.757777482,0.033328895,0.966671105,0.053166467,0.372032131,0.781254161,0.006923179,0.004393556,0.005547419,0.003861004,0.686637376,0.002130209,0.003772245,0.005547419,0.000443794,0.001065105,0.008121422,0.288377047,0.036968002,0.963031998,0.983668397,0.053122088,0.002263347,0.065637066,0.123063951,0.242045001,0.446234412,0.039808281,0.024630542,0.017441086,0.011583012,0.090178849,0.013313806,0.029956064,0,0.446234412,0.531975325,0.000843208,0.351839524,0.000522789,0.000474859,8.08E-05,0.01650912,0.486664004,0.01650912,0.016553499,0.486664004,0.028269649,0.474903475,0.000396751,0.00071007,0.053610261,0.372431545,0.335907336,0.015532774,0.007810766,0.004926108,0.000138464,0.09559313,0.089690676,0.030222341,0.157413571,0.125371677,0.06324058,0.038654418,0.021612746,0.022500333,0.067190343,0.064216926,0.151067323,0.047663427,0.101184929,0.175342831,0.104602139,0,0.016731017,0.254515599,0.165668131,0.008609595,0.016553499,0.052456397,0.066125239,0.42639684,0.002440865,0.413171792,0.015710292,0.30808148,0.112989837,0.307149514,0.000466871,0.000165091,0.007837394,0.009142147,2.179221586,2.456290774,0.114365597,0.000157991,0.00043403,0.00754449,0.00769538,0.251710824,0.326738561,0.855057027,0.039763902,0.815248746,0.23394133,0.280379887,0.000887587,0.000126037,0.00076155,9.76E-06,0.262459504,0.470296898,0.294323881,0.620183731,0.740975458,0.554173878,0.633240137,0.108596281,0.042249146,0.169839791,0.212887765,0.528602494,0.428837705,0.007145076,0.012071184,0.020902676,0.047264013,0.047352771,0.045843873,0.057915058,0.037589313,0.02272223,0.428837705,0.059645853,0.428837705,0.495051702,0.62134647,0.447876448,0.53304043,0.99107975,0.181822216,0.192695158,0.000131363,0.000137576,0
0.272765034,0.027138044,0.056445285,0.078968016,0.095398532,0.014769004,0.004661467,0.001984585,0.001707666,0.007292196,0.000415378,0.278949555,0.289287857,0.431716435,0.294595468,0.705404532,0.018184336,0.241519361,0.65902063,0.091706281,0.034845618,0.034476393,0.002907648,0.664328241,0.031430286,0.00309226,0.049106937,0.006599898,0,0.002769188,0.239719389,0.009969077,0.990030923,0.996538515,0.018184336,0,0.210550607,0.072968108,0.247426963,0.457192966,0.027830341,0.029307241,0.01633821,0.023353487,0.084829464,0.006969124,0.022799649,0,0.457192966,0.59588314,0.00235381,0.247888494,0.000646144,0.000595375,7.29E-05,0.017261273,0.562237504,0.017261273,0.017261273,0.562191351,0.031522592,0.547883879,0.000413532,0.001153828,0.05916832,0.431947201,0.386717127,0.054229935,0.00087691,0.004476854,0.000282457,0.147505423,0.086075599,0.015784373,0.038214797,0.090737066,0.101813818,0.069229704,0.025153459,0.013384409,0.05386071,0.057229889,0.162366733,0.01472285,0.037153275,0.146259288,0.140443993,0,0.043291642,0.169520469,0.15996677,0.008999862,0.0014769,0.028153413,0.030553376,0.33391794,0.004615314,0.320810449,0.017722804,0.256842202,0.078783403,0.295841602,0.000579683,0.000200305,0.013744404,0.013864402,3.282761804,3.672525038,0.040383994,0.000113537,0.000338764,0.010273688,0.009932155,0.325896525,0.445008538,0.827387271,0.050676143,0.776711128,0.294050861,0.362643652,0.000923063,0.000170767,0.000752296,1.11E-05,0.328379563,0.642571653,0.280657221,0.927733419,1.113555176,0.788554022,0.90610606,0.152536115,0.041030138,0.074121937,0.355757604,0.337517884,0.338533253,0.002953801,0.004199935,0.007569114,0.015645913,0.018045876,0.02104583,0.049337702,0.044999308,0.031291826,0.338533253,0.11302903,0.338533253,0.830488762,1.021230443,0.711764434,0.832021046,1,0.221950432,0.117459731,7.66E-05,7.75E-05,0
0.051518493,0.007366944,0.011075474,0.012729277,0.01884334,0.001553573,0.000501153,0.001503458,0,0.001002305,0,0.055878521,0.093114163,0.850957202,0.01979553,0.98020447,0.096020848,0.33266513,0.842337376,0.003457953,0.002004611,0.00275634,0.001653804,0.795028566,0.000701614,0.001954495,0.001503458,0.000551268,0.000601383,0.002455648,0.195549764,0.076275433,0.923724567,0.97925228,0.096020848,0.000651498,0.051618723,0.112107848,0.261300992,0.397263707,0.030820888,0.017339882,0.013330661,0.009271324,0.096020848,0.012328355,0.034028265,0.000400922,0.397313822,0.556930941,0.000701614,0.313972136,0.000627443,0.00057833,7.92E-05,0.009271324,0.516387692,0.009221209,0.009221209,0.516337576,0.024155558,0.501453343,0.000451037,0.002305302,0.052520798,0.399468778,0.375263105,0.00380876,0.004109452,0.006114062,0.00015636,0.14468277,0.074671745,0.035782299,0.159065851,0.114112459,0.060789817,0.04720858,0.019144031,0.023904981,0.077428085,0.07376967,0.143229428,0.033476997,0.096371655,0.188333166,0.106194247,0.000200461,0.005312218,0.257442117,0.162624035,0.004309913,0.014082389,0.054876215,0.054174602,0.422170993,0.002154956,0.41310013,0.011225819,0.337175504,0.076676356,0.320587351,0.000527213,0.000142327,0.007817981,0.009381578,2.009812569,2.353823795,0.0935652,0.000170392,0.000335772,0.007276736,0.007407036,0.299158064,0.371985567,0.839581036,0.03407838,0.805452541,0.276736494,0.32180014,0.001002305,0.000135311,0.000866994,1.30E-05,0.287611506,0.513871905,0.300190438,0.731973539,0.823925028,0.651558585,0.711957502,0.122732284,0.035080686,0.142728275,0.281768067,0.513531122,0.42432595,0.004460259,0.01503458,0.02084795,0.037536334,0.04159567,0.04339982,0.067455147,0.041695901,0.021850256,0.42432595,0.057632555,0.42432595,0.598877418,0.706394708,0.541986569,0.610875013,0.995740202,0.19655207,0.169640172,0.00011727,0.000116267,1
